name,price €,profit_rate %
JUYB,24.57,13.32
JUYR,33.31,7.22
VXTT,28.32,3.77
IKXE,130.91,17.23
NVNL,160.09,17.71
UEJF,156.24,4.4
KNRZ,88.69,17.12
ZFAK,20.2,4.65
TTJO,17.3,17.85
HOFX,127.36,5.27
JBDW,175.88,15.82
XWIW,193.25,10.79
CSTH,91.68,17.43
VWUL,104.83,11.5
PCCY,52.63,10.17
JAAW,151.78,16.9
FHBC,75.81,7.91
UONE,46.47,17.65
FCSJ,23.21,2.71
OFQX,134.05,10.08
TZEC,70.46,1.23
FNCT,167.64,2.44
WEIU,168.2,14.44
WNBX,93.56,12.27
RGOT,97.56,16.04
OGDT,10.09,14.63
ORIL,67.18,19.03
WVRX,29.53,18.14
FAHW,27.91,4.67
OPCW,60.87,9.1
OKTV,95.02,2.58
STBO,191.09,5.21
SZWM,119.98,5.92
JTXN,52.07,13.94
BUYL,160.65,13.58
KTIC,47.77,16.31
JEQW,102.04,3.71
DLEI,85.28,14.25
QMRH,20.3,9.09
CAZI,43.93,18.15
JTYJ,133.78,16.16
EPTO,111.47,2.61
DRXM,195.33,18.72
VOGL,195.68,7.29
UDMC,54.27,12.78
HLRX,156.86,11.21
OETX,6.37,9.95
MABA,6,2.01
QYWZ,75.24,4.84
PQNJ,83.07,14.13
RTCT,197.79,4.33
HANA,55.16,19.88
VNNW,13.82,3.88
ENVD,146.48,19.13
BBUR,112,2.07
TNGR,86.95,6.81
IPFN,113.97,6.48
UBQG,162.18,12.26
AMUW,15.59,1.5
TFAU,106.15,12.75
HUDS,85.43,11.74
ZDJT,93.41,14.62
SGIZ,52.08,7.85
RWVW,10.08,2
WHZQ,75.59,3.99
KRAR,75.01,16.82
EVNZ,186.08,5.78
STVV,131.21,19.59
VTJL,131.72,18.48
OBPV,153.87,17.03
BLFK,88.53,10.41
ACYZ,116.56,11.16
YJQQ,50.91,12.34
XKWL,118.74,9.2
RMRN,124.09,10.49
HBPG,156.31,7.34
MYXM,24.84,2.29
TQJY,193.68,11.33
ZYAG,163.79,4.09
BNOV,33.65,18.83
MSPA,45.77,7.29
NDYI,14.69,8.58
QQNZ,97.01,16.57
HLHH,118.3,11.98
JRGL,111.14,16.63
CFSH,184.07,14.64
XPQD,165.65,12.21
RFKN,35.65,7.35
AHSI,143.5,19.04
BWSI,153.45,10.24
KCHZ,13.73,1.2
WQLJ,100.72,12.67
TJEC,35.52,11.84
LBVA,180.62,18.06
EIMP,181.75,5.08
IZZP,50.96,9.03
IYBU,195.49,18.99
GCYB,156.85,5.48
EOWD,198.07,5.69
DIPV,174.03,15.43
HSCB,7.47,17.04
NEIQ,86.75,6.38
FNVJ,108.42,13.31
IOUX,93.27,9.07
RAGZ,74.94,9.01
ENGM,88.35,4.32
YRUQ,187.78,15.78
MKAP,23.88,9.42
TGDH,135.75,17.82
WEQS,101.86,18.42
SYCM,130.26,2.46
HDRS,36.19,6.89
RINL,190.06,13.25
FDTN,17.86,9.79
SQHB,170.11,13.56
IDZL,48.03,2.3
HYCA,62.2,3.44
CCIS,179.05,3.85
CSCH,96.49,17.84
ENQG,149.71,9.79
EIXF,12.87,9.73
WBBH,13.78,6.04
URHF,62.51,5.82
YUCB,126.59,8.72
ZDYI,105.72,8.56
AUKZ,35.26,4.97
TMIP,100.97,10.56
SKCL,183.36,8.73
QJSA,140.7,4.22
YEVB,74.97,6.81
LNLN,7.21,19.57
HTVD,191.54,13.76
DCKN,174.28,1.36
TMJW,22.77,3.33
CDVY,31.14,3.05
VTLE,166.95,19.56
VEFV,192,14.71
TQOF,38.06,19.65
ELYN,118.19,8.78
MPXS,143.11,2.27
OHYQ,118.7,3.71
UKCI,130.12,1.51
RKGC,160.87,5.23
NEPE,52.84,17.43
NYMO,178.63,11.92
CEIK,149.37,10.4
TYXV,80.92,17.24
QQUS,122.12,11.38
IPMB,172.48,10.46
GAZO,52.16,17.62
OCZZ,145.87,15.91
SGRX,130.79,6.73
YLAR,36.28,2.16
VLOH,68.78,18.84
VEAV,149.3,12.65
OYXO,109.34,6.67
YFOB,10.8,12.24
EHMJ,158.28,19.44
FWRU,186.33,12.33
IBCH,135.36,16.53
LSNZ,44.97,12.72
APLX,38.93,6.92
DVGV,152.2,11.97
MWAK,197.5,6.84
ILES,177.5,10.81
WEIM,26.6,17.48
QYON,30.1,5.89
OHYZ,75.04,18.16
VPBI,57.84,19.12
GMOB,77.58,12.8
OHGZ,156.57,11.22
EAPO,113.02,5.07
MGEZ,70.95,3.4
LMGG,92.8,2.98
DTTY,113.05,7.33
ADMH,128.87,14.34
GPHN,7.98,15.69
GYFK,70.79,3.48
UXKN,107.09,6.02
SKCQ,96.9,17.97
RRER,54.02,2.86
UGXI,94.52,12.86
SLQJ,155.12,11.61
DQTE,78.86,15.15
BJCN,81.48,2.88
GNUR,172.8,1.5
QCXE,38.47,2.87
RTDF,25.21,11.87
VNHQ,56.87,6.35
HCAS,69.82,8.93
WITU,113.2,12.36
WMPE,36.57,2.36
ERUL,160.24,7.64
GLYB,167.23,1.68
DFCA,146.16,10.22
MJOC,44.51,11.21
IIXX,145.23,19.35
SJYE,89.64,15.17
PNVV,101.99,10.82
QROR,105.43,19.25
NPHO,88.68,1.02
JQBK,84.39,18.37
KVHS,107.7,1.39
XEPS,130.82,14.03
QHVT,13.68,5.45
RMNG,79.28,3.18
MKZE,75.38,4.84
EDZA,173.3,12.31
FMPT,3.11,5.64
BRBV,12.97,3.48
HQAA,110.52,10.37
AAEW,36.66,15.42
DQRP,8.81,7.4
BIPX,52.3,14.82
LIFM,185.26,6.53
FFEH,42.48,17.47
BITA,168.99,10.49
MYXP,186.75,12.04
HJLB,156.82,2.2
ZKKS,91.06,19.11
SESB,199.22,8.55
VFKE,103.61,17.53
JEJW,193.68,19.61
HIMB,104.7,7.3
FOEB,163.28,6.59
EVVN,8.14,17.57
DJOA,115.94,10.03
LUPT,82.9,1.38
SNYU,96.27,17.63
ZQGT,53.46,18.12
HFUI,128.36,18.15
TNJN,34.01,18.35
LHXD,26.79,6.62
YUOR,76.99,7.79
MXDU,119.46,13.63
KJNU,175.77,2.06
SPBS,186.65,4.11
QKXM,65.97,10
EPWH,132.98,6.1
YYQP,129.88,16.7
XEOP,118.73,9.74
RXCU,87.16,18.79
USNH,2.55,13.92
NRAX,143.23,4.85
SUTW,97.92,13.07
VUJP,111.12,12.44
ZJZY,48.45,2.27
XMFC,41.85,4.24
VWLY,83.55,8.3
TXBP,159.43,6.54
GTSW,146.16,19.04
TLWX,12.88,2.96
JCQI,157.85,3.91
LDHK,109.56,10.54
LXVN,188.95,11.47
WEFQ,158.69,4.83
ARID,67.24,11.81
EQCG,133.86,2.81
GMAE,35.33,4.75
BKTZ,42.04,15.89
HAAD,92.68,15.88
LNBV,91.93,19.98
JFEZ,24.89,8.14
BYOT,75.83,4.29
LYVU,78.97,13.77
GCFX,73.98,19.18
HPHQ,136.42,14.19
MCNT,159.23,14.81
QRTQ,46.98,13.91
ORRW,112.44,16.18
TZUP,90.87,13.55
JZNI,20.71,14.51
MHAH,65.61,10.15
XJFX,109.32,9.64
GESP,151.46,5.07
BVKE,184.65,4.68
TJEY,133.17,4.69
XIIW,81.65,3.74
OVQJ,143.21,9.02
NAEP,59.04,4.8
HNXL,163.43,4.49
MTLM,82.79,8.78
LLTF,136.54,16.41
WQUS,152.07,1.56
MRWI,23.05,13.21
UIHC,161.18,12.77
THHR,45.08,16.7
OJUD,133.79,6.89
OQIE,114.39,7.88
IYLL,151.26,2.49
ZGKF,131.35,12.81
PSMV,183.68,14.64
TDSW,193.46,1.9
MKPR,199.35,17.4
YUNR,178.88,15.06
UPNB,64.37,6.22
KJVD,9.61,4.66
SIEC,128.9,18.9
ELUK,61.56,3.43
KOBT,98.63,16.69
TAMX,80.64,15.71
UFLS,98.76,12.42
MTQM,15.97,1.63
JBYP,46.75,12.21
REKA,5.36,9.96
DEPE,166.03,19.77
RNAB,38.9,6.2
NDPR,68.74,17.18
LZTS,141.45,16.05
ZGRE,33.91,14.21
DSSU,67.68,9.61
CJDT,137.24,12.86
UPLY,172.89,10.24
ZDXI,149.58,5.04
CPXM,120,12.37
BKPH,56.35,10.92
JBKI,130.92,14.45
GYBR,141.86,3.71
OAKB,149.01,17.15
FRGG,72.92,16.25
IEZO,135.2,18.3
KCUD,178.8,11.99
LXQD,15.74,3.53
UWRB,135.73,6.15
BFVH,81.84,10.36
LOQS,105.39,7.71
HJKR,88.04,5.27
DWNO,22.56,19.28
AXAU,97.29,5.4
MIHU,115.95,6.27
CNQY,87.5,19.73
QWJP,8.96,10.24
UUCY,79.44,4.98
XUVE,174.17,15.45
TVMX,14.29,2.2
SQPV,27.94,7.76
JXZH,96.06,7.08
JODP,166.26,19.47
RISB,78.8,14.94
ILYT,37.22,19.73
CRWA,78.41,9.2
GTXM,131.17,3.18
OYSK,144.67,18.46
JSNA,91.48,6.53
RCKH,66.42,3.11
VLSS,197.2,16.07
XKVH,22.77,1.61
EDUN,142.54,3.38
PNOX,70.71,18.16
ECIJ,71.96,4.61
TKGJ,195.91,11.72
WBQC,112.35,8.64
NKFD,187.7,7.46
NTON,59.79,1.25
GAHL,12.8,17.78
EZQI,28.83,17.12
EHVT,96.59,14.38
CBSF,8.13,4.56
TFLL,174.54,8.24
GUYG,166.9,17.86
IWTS,148.53,20
BZJK,76.91,1.12
YINF,28.87,13.63
EUKH,3.15,6.22
DKJS,185.54,3.83
BNMS,199.48,19.4
VPWH,69.58,8.98
YVUK,152.91,11.22
BXPH,172.97,10.13
EDOE,107.03,6.31
HDYL,147.43,16.12
IHDJ,192.55,12.2
WZDG,21.85,8.93
SAHH,79.57,15.94
HNRX,28.12,15.86
ISLB,105.95,12.47
VDPK,167.59,4.84
OKPL,105.87,16.34
XIAT,81.35,11.8
JBBY,71.87,5.92
MTKJ,27.23,2.16
QQTS,88.22,7.51
ZYIU,4.23,17.88
SKGS,6.57,7.71
KKNG,164.87,3.38
XZNC,85.15,4.18
YUTR,108.11,11.96
LYMO,192.49,13.02
DEHM,149.66,3.84
IDTF,6.37,4.22
HOYM,59.24,16.55
FBXN,194.35,16.01
WXQU,3.61,1.63
BGQR,60.1,13.43
YBWO,183.39,3.98
SNYL,97.37,18.95
TUGJ,28.84,10.18
DBFS,29.82,16.6
VIYK,66.11,2.3
YVAG,118.11,19.93
POWI,101.71,10.82
RPJS,14.03,13.54
HUSH,136.36,18.62
LXEB,151.12,2.15
ODKR,190.45,13.44
JRRB,62.12,12.94
KVKK,123.04,9.79
OMWE,188.39,9.47
BNDK,83.97,3.71
NHXA,104.91,15.87
MHKF,175.95,18.56
KBUA,55.77,4.23
QVBQ,92.8,3.79
RBSC,178.15,18.25
RYRV,92.3,13.29
AFBO,138.37,2.15
PRKI,10.71,8.92
SIRJ,165.41,7.1
MDKA,182.37,16.42
GIWP,14.08,6.47
LLSE,56.91,10.47
RRFZ,176.28,4.79
FMJE,177.17,17.39
LSIP,85.94,2.83
ZHXV,139.93,12.73
DDEW,43.19,2.76
XQMR,45.77,5.17
GTIV,84.77,4.11
QAAP,181.65,19.59
HZBW,47.95,15.06
RIBD,53.81,11.41
HTYR,2.3,11.52
JLIR,148.57,18.19
TMGI,199.08,9.34
SXGF,8.37,1.27
KAJV,95.62,12.24
BVMM,87.37,6.81
QIXA,22.82,3.04
SHKT,48.95,10.89
FEOE,103.43,13.2
QRVZ,154.01,13.65
VINQ,129.66,2.65
BZMM,106.02,1.46
PAZD,50.94,17.05
LZWR,74.67,1.96
XFVG,159.29,7.85
ZHLN,157.79,4.14
GTZA,24.39,18.7
DFKI,9.15,7.9
TAYE,104.79,15.03
BINF,122.34,7.88
BZAN,64.44,6.6
EMUT,173.02,8.74
PMGQ,53.77,2.16
LMEA,178.8,14.21
HUSI,198.06,3.08
PXKY,168.42,13.52
RACR,124.62,18.35
OPKN,109.06,7.54
WVGB,191.74,8.78
PMKQ,162.43,17.93
YJHJ,139.87,13.06
PPGJ,26.76,11.14
QYXD,138.62,11.49
DNDJ,154.4,6.92
KXAB,191.76,15.28
IWPR,97.53,4.09
KDCF,152.53,17.64
JFEG,171.22,7.53
UMOL,114.1,8.71
DTAQ,106.33,3.59
YDXU,63.9,18.9
FHGA,43.43,14.24
MNRI,178.88,9.93
ODXN,176.98,15.03
XUVU,38.15,7.34
RAHP,62.33,9.12
JIEU,154.37,18.55
JRCK,45.41,11.89
QRAS,98.58,11.5
UGXB,23.17,17.51
NVBG,183.44,3.2
XAMV,58.55,13.67
WUVB,174.65,18.28
IDFH,109.57,1.44
OFNO,106.64,18.25
DRRH,13.71,6.77
KRAT,158.72,14.55
ISIG,75.98,9.71
RQUN,9.27,6.32
PMSB,87,13.49
YXLM,197.11,10.27
RBDW,109.82,11.79
HXZB,62.18,11.98
CDSF,20.35,4.51
OWMJ,28.01,18.52
UPIC,121.53,19.44
GUIN,90.71,4.34
SOCJ,124.45,14.31
ISPS,6.37,11.95
YGZZ,117.24,6.48
DVWB,76.3,1.18
LMMY,138.36,3.48
JEAM,46.34,1.07
RIET,86.54,5.43
YQQW,37.55,16.07
TTEV,66.8,10.27
FKOZ,38.43,4.83
WKQK,142.13,10.29
WJTT,56.47,18.18
YWSN,96.6,14.48
VHYV,100.6,18.12
AHYA,160.15,1.01
HGUK,115.21,6.66
YAEA,123.29,11.74
JNGG,38.75,15.46
TXCU,17.24,12.94
QBHB,17.02,1.92
XDDH,122.8,16.44
LXRK,6.65,13.92
XAQK,106.09,8.23
UDIC,8.74,10.76
SQDX,199.12,1.8
BBHX,104.39,10.86
GBVO,152.25,4.74
ENTM,42.87,14.62
XSSA,109.62,15
TJSN,173.28,6.53
JJJC,104.66,11.01
EXWN,11.73,13.95
DFTN,119.04,6.22
CANE,75.44,13.99
OOBF,179.99,4.84
JGTV,144.49,19.18
UTQT,20.17,19.95
XWNJ,32.34,1.65
KVUS,47.9,11.46
FJCQ,111.75,3.92
FUQG,59.79,8.41
GLPD,33.49,2.87
YCRX,7.33,10.58
FOCA,111.72,2.46
JHRL,184.95,18.07
DHJD,78.61,6.22
FFMT,81.44,7.78
PVDD,26.03,8.1
UHEU,130.6,7.96
EGPN,9.09,11.45
NYON,5.59,5
UUOO,5.18,9.47
ZWRO,37.08,11.58
PBUO,166.84,9.91
WEVO,103.85,18.01
ONWZ,45.38,6.02
SFVM,138.03,2.69
VXQQ,128.44,2.37
ECVJ,141.4,18.51
CAPL,132.98,1.83
FZVQ,132.5,10.73
PHMQ,188.12,7.07
GRJX,133.52,16.79
JQHG,130.75,1.15
JSHA,22.42,18.52
WDVP,3.58,19.37
IICP,154.46,14.7
PWJB,143.68,3.06
YZNK,87.38,6.94
ERMV,162.83,8.18
SYFO,128.06,13.43
IEER,152.04,19.25
LWLS,125.81,13.55
ORZG,115.78,4.17
WZOJ,108,13.04
NQTQ,151.73,2.53
OEKN,117.74,5.77
FSHP,143.99,5
BTMX,88.84,2.97
DOEV,94.81,3.08
TPAA,114.72,11.69
KHAP,53.41,6.44
SPWV,1.22,6.66
XGLD,113.73,7.64
SBOF,50.47,13.58
OBHG,9.6,16.62
MARC,80.15,18.5
TVAZ,44.96,4.19
KBBB,147.8,13.34
IMTP,10.19,14.19
ZYLO,20.1,6.79
OZRO,141.99,17.91
EZXR,93.96,10.58
WSYH,130.62,9.57
JHOF,129.53,1.7
NLOX,162.01,19.14
KJZF,170.47,4.07
OVTJ,32.86,14.55
HGGB,159.9,6.17
BRIZ,104.31,8.8
JROZ,102.84,14.26
YMJY,14.61,12.74
ZWDR,168.46,8.38
YQOM,49.54,12.34
OXVH,37.22,9.29
KSAB,141.28,2.55
TUBY,85.63,8.3
ZQAK,60.54,19.32
RPAQ,29.69,13.88
IUCN,37.81,14.03
FZSX,102.79,5.66
DLHY,70.86,6.08
ENNT,15.76,4.79
FGFH,41.24,4.6
ZZQX,78.11,14.82
RFML,189.97,7.37
ERFW,89.09,10.14
YDMO,51.89,8.85
QISH,59.99,15.07
KTZL,131.98,12.58
QZMA,11.54,18.69
LPFW,118.3,15.85
PAAS,50.99,2.73
PZBI,127.96,2.84
OCCX,23.32,5.11
BWPD,61,3.98
LJIJ,185.82,16.24
AEOX,159.76,3.83
KGZD,76.29,4.88
BLEV,101.57,9.18
EYGH,180.23,10.54
DLNG,76.89,15.3
QFRO,141,13.51
DRIB,189.84,16.15
VRVT,41.26,7.01
FEVI,142.3,1.15
YYGE,113.48,2.09
ZNOZ,131.63,5.48
UBGD,157.47,13.91
TVRN,104.75,13.35
UEQT,180.01,17.08
HXWP,101.02,17.51
SWAP,10.86,3.55
VRLW,45.12,7.17
SJNR,187.7,10.75
OPZE,50.09,11.04
YMSW,31.19,14.34
JRMP,20.09,19.13
RRVX,46.03,17.46
WIVB,73.21,19.98
CGTL,34.04,16.83
DCST,10.73,3.26
KVNM,188.91,6.64
ABCZ,40.43,18.49
SUHX,61.16,4.58
UUGH,79.81,14.1
HCUX,103.26,1.39
THTH,195.98,16.31
AJAT,111.59,10.4
EPDA,176.12,9.75
SMXI,161.2,1.23
EDCG,160.32,10.36
KSFV,132.34,16.37
AMVL,119.88,16.75
PQWY,14.07,4.52
YLRN,176.02,18.44
PDOJ,171.25,6.09
SYJY,192.37,14.11
YYUS,170.97,17.58
VDRD,144.12,5.37
WCIY,130.79,7.09
AEPG,186.72,4.73
HODC,139.43,9.64
FSNN,107.99,14.45
GWEW,155.17,17.74
ZFAF,102.17,12.97
GCMY,86.3,3.2
HSRR,147.31,14.43
JGPM,54.42,7.72
ZTWW,105.55,17.97
FGHX,46.52,6.45
UMNI,58.44,12.89
CHJW,33.7,18.48
IZYY,148.79,16.03
RPPP,84.3,17.39
PDWV,125.67,1.12
NXFE,96.74,14.46
EFCN,84.74,11.89
ESVQ,150.28,19.94
ZRTI,91.21,6.1
CKWK,116.64,14.34
MRXM,2.03,12.15
CYVT,15.24,13.42
DFHM,38.98,4.03
PWWU,23.7,15.22
EZAJ,183.91,2.63
IMYT,80.36,12.29
NVLC,140.91,17.71
RUHT,52.19,10.68
DOZM,196.94,19.87
BUDQ,186.54,14.87
VBFN,31.96,3.72
ZEKL,38.75,17.29
VKRZ,183.03,17.65
FONL,76.74,13.79
TXZO,49,3.13
OYTO,30.53,6.99
JSAX,98.32,4.32
YTNZ,183.05,13.01
TCCV,46.53,2.26
XFKB,194.11,15.64
YNDL,33.15,18.81
FKGZ,105.52,11.68
FIJU,107.56,14.17
RKKJ,185.53,4.52
KZFI,137.76,10.26
YPOY,187.28,10.18
LTHU,142.77,16.11
BYGG,192.09,19.7
HHJN,190.6,17.44
ERAX,78.94,8.71
CJMS,57.2,13.69
PXVO,36.08,11.39
EHRZ,60.29,9.22
VKQK,2.05,5.13
MZQH,170.15,9.56
TALB,113.69,5.87
WIMJ,33.89,5.71
PQYT,179.55,16.51
AMDE,72.27,10.68
EGST,147.91,4.32
RPFN,103.46,13.94
FHGK,51.59,1.99
JJVQ,66.81,10.05
LAQC,45.96,13.81
KTOM,169.48,12.31
OXFP,172.44,4.58
SHFU,159.33,16.54
AZOF,103.67,17.62
ZCNU,198.14,4.64
OBMF,87.67,13.43
WQZJ,64.56,18.05
SIUN,79.75,16.85
KZUE,152.65,9.08
ZRLS,167.45,16.19
GGDE,168.42,1.33
JYCQ,66.35,9.35
PFOR,109.45,8.91
CCKO,187.12,19.94
MZGW,118.19,11.36
DTCY,159.02,20
EVSA,191.62,14.52
HOWY,111.45,15.72
PAKI,149.89,14.98
PXYP,10.02,8.01
NJES,47.05,19.55
HHTC,143.75,16.36
AXSA,182.92,11.53
CMPX,146.15,18.2
NMGN,68,12.5
IQBC,23.23,7.74
ZIJH,158.62,14.53
FZIF,33.68,5.32
NZOJ,54.85,16.42
JYLB,117.81,18.12
MIKS,169.6,15.97
RFUK,65.63,10.4
WDPN,184.69,5.36
ZYAR,54.83,7.07
AUJK,166.75,16.26
RPHN,99.39,19.5
RVAC,26.73,8.33
DQHC,182.32,13.74
DZDV,36.71,12.49
RQTX,82.79,3.62
SSSK,157.38,9.7
VAMF,168.2,14.38
PZON,187.34,5.38
ASKV,3.47,4.74
EZOP,5.1,4.16
PEJE,5.77,7.46
JKHT,126.06,3.67
MRBP,66.12,11.79
FWDY,33.01,8.22
YRSH,10.48,5.09
EHSJ,34.67,12.76
MTEZ,94.36,2.04
ANWG,114,8.88
IITG,103.87,18.52
PSIA,69.34,9.4
YACW,114.72,16.66
OTUI,161.49,2.45
MTLX,157.6,12.76
FSAR,14.62,13.95
BZDK,174.3,12.86
QQZS,82.33,19.55
EFRQ,149.37,5.99
GONE,142,1.39
TJVC,77.43,4.81
YOQU,130.75,15.52
FPVV,141.09,17.43
COFC,179.63,11.31
SXWR,37.75,10.34
QLUC,56.02,14.95
DEEP,166.9,3.58
CEAV,181.73,5.12
QCQU,121.62,14.3
OGJV,197.64,4.86
ANHE,24.36,17.34
SGEO,40.11,17.51
HWYP,71.95,4.84
EIQO,134.78,6.08
EUBW,20.35,12.05
HDTN,127.45,5.31
GPSB,198.11,3.29
LNHS,47.78,5.24
MFQW,3.78,10.64
SIVU,78.59,16.99
VYDM,189.67,16.97
KNCG,152.94,17.29
LQTL,82.79,14.21
CUIJ,121.97,13.63
PHBQ,191.78,11.17
TSQT,161.03,6.33
JHIT,59.59,15.96
OJIG,101.99,14.71
GJNI,160.59,13.07
DOCM,154.86,6.73
WFWZ,98.7,1.05
NEEO,137.58,5.37
BDOD,175.39,10.24
QPXD,102.26,16.2
WSKL,153.52,17.91
ZOTN,17,9.76
UMBT,154.57,7.1
LFZI,28.11,15.83
SOVV,171.96,17.89
LVZC,141.55,9.31
KTQO,87.64,7.98
ILBT,68.58,7.95
VIZG,127.65,15.07
ZKXN,178.53,9.31
BLBA,42.84,14.57
GUAW,13.3,8.6
RZXH,173.94,7.33
PDKO,104.4,6.28
PXRI,69.35,3.31
APCF,51.04,3.98
FIKF,127.06,5.05
SUME,27.55,6.13
WBWS,23.19,18.58
EEFB,170.11,15.43
PVZC,24.38,5.45
EUKP,102.99,1.37
UVVU,66.95,7.52
TLXO,90.92,8.34
NMPB,131.25,17.68
JBRO,45.29,17.09
XGHL,149.13,8.39
VNIV,132.56,18.12
WBMI,105.01,4.86
GFMY,159.51,10
BALC,11.33,13.27
OAXW,56.14,4.89
IHSY,23.69,19.8
XIWM,109.79,10.13
JPEW,27.16,8.29
CWPU,109.8,15.23
FPJX,24.93,12.11
VBYN,85.54,1.55
TRJE,81.97,18.44
EDFX,119.34,12.9
VWSN,94.91,14.92
DILB,27.45,17.33
YVAE,63.22,19.94
AWSN,91.59,17.03
PRXL,190.13,1.22
WIHD,54.87,9.16
RHPA,36,14.72
DGRH,19.74,11.44
ZZTZ,136.74,3.39
NMLR,154.8,9.06
WKWV,145.82,18.89
GRKY,36.57,11.37
NPOE,78.83,15.54
NPHR,153.8,3.2
HXZP,51.06,15.07
DMIW,62.82,18.58
XTRI,168.29,5.55
ZKNI,43.7,18.72
YVVG,171.14,4.39
ADAV,49.29,6.88
TRCK,130.98,6.52
PHLN,178.21,11.39
ZFNU,160.95,12.92
RQFA,191.94,18.99
DJCG,41.17,7.14
XQZL,121.08,5.34
BAQO,89.53,11.29
CKAG,83.92,7.27
YVQG,54.37,17.14
LKWN,4.68,1.33
GJOO,129.8,9.88
GKEA,164.6,4.79
SLAE,33.26,7.21
AVJH,172.7,18.83
XQCF,150.96,2.57
ICAB,19.1,15.33
HBVX,83.09,5.89
MHOD,184.57,7.39
BBQM,194.18,10.32
JSCK,120.52,18.66
GSMJ,163.91,13.72
QBTR,8.87,3.33
GSRB,88.17,13.99
RADN,177.55,7.84
RHOT,162.68,14.93
JDMJ,23.03,16.19
CVVY,151.66,5.42
SAKW,123.65,14.16
FTJP,159.31,5.04
NYWE,103.88,6.69
AILP,146.83,12.21
OKQR,56.75,3.82
MVQJ,60.85,8.42
PSJK,148.57,14.37
NEDT,38.56,4.35
UYWE,82.25,12.93
YSES,163.1,13.18
VMXC,26.86,6.49
AROR,137.88,19.09
BPTH,100.85,13.83
WQMK,53.72,16.34
MWWL,135.69,3.85
FUDY,41.92,6.21
ZBCL,116.82,10.15
MJHK,174.89,12.33
MVCN,116.34,18.41
DGXH,27.12,16.26
KWNS,53.11,18.49
AYSR,86.44,14.71
PWUX,55.86,4
KABK,1.69,4.23
JLKM,181.05,10.02
XZTI,119.48,9.4
ZDPE,15.57,11.29
PLFS,171.8,15.92
MNGA,35.48,13.12
IOED,142.88,5.34
YHSP,162.32,7.91
MVER,192.44,1.78
GSWY,3.15,19.73
ZPGT,124.83,14.48
SDFH,150.22,18.84
UKUM,73.89,16.49
XTUF,188.79,17.81
KTQC,19.05,10.36
ONXS,130.97,12.01
LXWS,29.06,19.15
LRUQ,25.19,17.61
IDIR,74.47,9.44
BVUJ,141.2,14.28
WKUT,173.34,9.58
GTUQ,113.83,18.75
GBVJ,57.41,1.46
JIVG,160.33,9.94
DKZM,134.06,4.24
EUES,151.99,1.26
XKPL,25.03,13.52
DLNV,171.8,12.75
UYDO,108.13,6.59
TZTH,39.14,12.88
OQGX,28.07,16.2
EEPU,21.07,13.05
OPXG,198.43,11.32
OVRH,36.22,19.18
RQIC,46.41,13.62
MAXP,24.91,17.51
UREI,45.44,13.91
UHRL,133.43,7.42
GPNZ,34.51,10.8
ARUP,8.14,14.35
ELMG,146.58,10.36
RBFJ,178.55,7.45
FPCQ,198.07,3.38
ZMAV,164.54,5.41
QLBR,172.27,8.68
HESY,54.5,3.88
FJYM,149.07,16.6
TYIZ,3.95,9.38
RQWA,197.41,19.85
ZHBM,169.85,1.98
RNCY,87.36,7.63
PUEW,127.51,4.75
PIWF,16.39,8.2
JUKJ,96.16,11.99
QMTK,160.93,17.1
ZQFV,97,2.62
DRSY,124.38,17.61
AUSQ,194.12,13.99
QZYO,186.57,9.89
BTZW,192.26,16.33
UDGH,24.13,11.14
LARO,174.79,8.32
JWGP,112.14,8.14
ULMX,14.47,5.14
KFCV,69.68,4.52
BNBV,163.54,19.82
DJPL,144.64,12.6
UERI,4.84,12.13
DYBW,121.76,8.38
GHPN,102.34,17.73
ELCQ,111.23,2.98
OVBD,196.62,11.75
SZXM,156.02,14.99
DSID,7.99,11.91
HLDY,194.19,5.66
JKHT,141.28,6.56
AXYH,132.59,14.84
WAVP,24.08,9.5
YOAT,87.32,7.8
GRZT,147.65,9
MPSK,170.08,3.82
SVVX,164.22,6.24
YMRF,192.39,19.69
RQXL,105.17,18.81
MLHW,188.76,19.27
EPQC,60.95,11.32
TSHP,181.19,15.24
KTOP,136.6,12.63
SKGI,54.85,2.98
NYEX,108.4,2.24
YZPS,184.39,7.63
EDZV,194,15.65
RBXH,67.22,10.54
INHX,138.21,6.81
QLAP,194.62,13.1
MUFU,114.46,16.3
CYTF,67.11,19.05
DYCP,96.5,12.4
FDWY,147.44,5.69
MERO,77.51,11.24
EXTF,16.69,8.54
QBOF,162.43,5.18
UWEN,137.58,14.03
FHJX,85.26,18.43
XVIU,91.5,19.11
ZHJF,188.65,9.21
LWUC,35.6,2.04
PURO,7.31,6.06
AIWZ,158.92,2.13
RTTU,10.7,8.55
UMTU,137.47,5.4
STVS,176.84,8.04
HHQV,178.7,10.53
LPUE,151.06,16.75
RNBR,156,18.68
DEOU,150.89,13.47
JQFY,37.03,18.31
UBHX,160.22,17.9
LQBA,8.93,16.75
KKOB,154.2,10.99
SAFR,145.99,16.79
YJIR,153.55,10.56
KQQK,2.24,1.17
TNNG,155.44,13.46
XXKW,21.58,17.92
JXAA,146.87,19.74
KQBQ,126.39,13.67
YNPF,29.43,7.62
HAVU,36.45,14.19
LPQV,110.72,14.27
JLLP,96.92,1.65
TIZO,78.47,9.57
LLKP,22.25,11.17
NDWH,192.31,1.66
